content,topic
"Президент Латвии Эдгар Ринкевич ввел в действие поправки к закону «О нотариате», которые позволят заключать однополые браки на территории республики, оппозиционные депутаты Сейма хотели добиться голосования по ним на референдуме. Текст документа опубликовало государственное издание Latvijas Vēstnesis.
«Нотариальный акт о партнерстве составляется нотариусом, если два совершеннолетних физических лица лично явятся к нотариусу и заявят, что их связывают близкие личные отношения, общее хозяйство и намерение заботиться о нем, а также стремление поддерживать друг друга», — указано в поправках к принятому закону.
Вступить в партнерские отношения могут граждане любого пола, при этом они должны не состоять в браке.
Поправки к «Закону о нотариате» были приняты Сеймом Латвии в ноябре 2023 года. Тогда группа депутатов обратилась к президенту республики с просьбой приостановить вступление в силу нормы, чтобы вынести решение на всенародное голосование.
17 января Центральная избирательная комиссия Латвии заявила, что парламентариям не удалось собрать достаточное количество подписей, чтобы референдум по этому вопросу состоялся.
1 января закон об однополых браках вступил в силу в Эстонии.",3
"Эстония построит примерно 600 бетонных бункеров на границе с Россией для отражения «возможной агрессии». Об этом сообщил советник вице-канцлера Министерства обороны страны Кайдо Тийтус, пишет Postimees.
Уточняется, что большинство бункеров построят в уезде Ида-Вирумаа и на юго-востоке Эстонии. Кроме того, их соорудят и у Чудского озера. Бункер рассчитан на десять человек и должен выдерживать прямое попадание снаряда калибра 152 миллиметра. Его размер составляет 30-35 квадратных метров. По словам Тийтуса, Эстония обустроила восточную границу, построив защитные ограждения в последние годы. Однако они работают в мирное время, от них не будет эффекта в военный период, добавил советник вице-канцлера Минобороны.
Кроме того, как рассказал, начальник оперативного отдела Генштаба Сил обороны Эстонии Тармо Кундла, вероятно, бункеры образуют несколько зон обороны у границы. Строительство сооружений обойдется Таллину примерно в 60 миллионов евро.
Ранее премьер-министр Эстонии Кая Каллас заявила, что через три года Россия якобы начнет угрожать границам Европы и НАТО. По ее мнению, такой сценарий возможен, если в конфликте на Украине будет подписан договор о прекращении огня.",3
"Министр иностранных дел Литвы Габриэль Ландсбергис провел встречу с представителями компании Lockheed Martin и предложил производителю реактивных систем залпового огня HIMARS и истребителей F-16 инвестировать в оборону республики. Об этом сообщило МИД Литвы на официальном сайте.
«Мы предлагаем лучшие условия для инвестиций в оборонную промышленность Литвы, у нас есть необходимый опыт, и мы надеемся, что оборонные инвестиции Литвы станут основой для ремонта и производства военной техники в Литве», — отмечается в пресс-релизе.
В ведомстве добавили, что разговор между главой МИД и представителями Lockheed Martin состоялся во время Всемирного экономического форума в Давосе
Ранее Ландсбергис заявил, что в Литве считают часы до новой эскалации конфликта с Россией. По его словам, сейчас Европа находится в большой опасности.",3
"Эстонские автобусные компании захотели сохранить маршрутные линии, связывающие Таллин с Санкт-Петербургом, несмотря на закрытие КПП «Ивангород». Об этом пишет портал ERR.
Однако уточняется, что количество таких рейсов сократится вдвое. Несмотря на это, полностью прекращать сообщение между странами они не планируют.
По данным ERR, один из крупнейший автобусных перевозчиков Lux Express, совершающий сейчас шесть рейсов в день, с 1 февраля оставит только три из них.
Ранее автомобильный грузо-пассажирский пункт пропуска «Ивангород» на границе России и Эстонии закрыли до 1 февраля 2024 года. Решение принято на период реконструкции.",3
"Министр иностранных дел Литвы Габриелюс Ландсбергис назвал условие для победы Украины. Об этом сообщает РИА Новости со ссылкой на телеканал 5.ua.
По его словам, союзникам Киева следует в десятки раз увеличить поставки вооружений, предоставив Вооруженным силам Украины (ВСУ) 400 вместо 40 ракетных установок HIMARS, а также 1000 танков.
Ранее сообщалось, что решение о депортации военнообязанных граждан Украины, которые находятся на территории Литвы, в Вильнюсе примут только после официального обращения Киева. Заместитель министра внутренних дел республики Виталиюс Дмитриевас подчеркнул, что нельзя высылать тех, кто имеет законные основания для освобождения от военной службы.
10 января президент Литвы Гитанас Науседа заявил, что Киев в феврале получит бронетранспортеры M577. Как он утверждал, государственный совет обороны одобрил пакет помощи Украине.",3
"Известный латышский националист, депутат Сейма Латвии от партии «Национальное объединение» Александр Кирштейнс дал интервью латвийской блогерше Анастасии Федоровой, используя в разговоре русский язык, за что его упрекнули другие националисты. Видео с интервью доступно на YouTube.
«Уважаемый Александр Кирштейнс, что с вами случилось? Надеюсь, что все хорошо», — прокомментировала видео латвийская поэтесса Лиана Ланге в социальной сети X, известная по инициативе создания наклеек для мест, где недостаточно пользуются латышским языком.
Ранее в Латвии из-за языковых экзаменов под угрозой депортации оказались почти 800 российских пенсионеров. Среди кандидатов на выдворение — незрячие инвалиды с детства.",3
"Представители эстонских властей отказались продлевать вид на жительство (ВНЖ) митрополита Таллинского и всея Эстонии Евгения (Решетникова). О том, что ВНЖ не продлили, сообщили в пресс-службе департамента полиции и погранохраны (PPA) республики, передает РИА Новости.
В ведомстве уточнили, что срок действия текущего ВНЖ митрополита истекает 6 февраля, после чего ему придется покинуть страну. Как заявил глава бюро Пыхьяской префектуры PPA Индрек Ару, в продлении документа клирику отказали, поскольку в своей публичной деятельности он «не изменил свою линию поведения, несмотря на делавшиеся ему ранее предупреждения».
«В случае с причиной отказа в продлении срочного вида на жительство Решетникову мы говорим только об оценке результатов действий конкретного человека. Это решение никак не затрагивает Эстонскую православную церковь Московского патриархата и верующих», — добавил Ару.
В октябре 2022 года, после угроз со стороны МВД Эстонии лишить его ВНЖ, митрополит Таллинский пошел против патриарха Московского и всея Руси Кирилла, заявив, что не разделяет его отношения к российской спецоперации на Украине. При этом он отметил, что Эстонская православная церковь выступает за мирное урегулирование конфликта.",3
"В 2023 году Украина потратила на оборону 49,1 миллиарда долларов. С такой оценкой расходов выступило Министерство финансов республики, опубликовав соответствующий пост в Facebook (запрещенная в России соцсеть; принадлежит корпорации Meta, которая признана экстремистской и запрещена в РФ).
По данным Минфина, траты на оборону составили 60,8 процента от всех расходов государственного бюджета в прошедшем году. В ведомстве уточнили, что средства были направлены на приобретение военной и спецтехники, вооружения, боеприпасов, средств обороны, индивидуальной защиты, горюче-смазочных материалов и продовольствия, а также на финансовое обеспечения военнослужащих и их медицинское страхование.
Ранее премьер-министр Украины Денис Шмыгаль сообщал, что кабмин страны решил выделить на возведение оборонительных рубежей рекордную сумму — 17,5 миллиарда гривен (около 466 миллионов долларов).",3
"Власти Украины притесняют журналистов и бизнесменов, и это не соответствует декларируемому стремлению в Евросоюз. В правильности проводимой Киевом политики засомневался мэр украинской столицы Виталий Кличко в Telegram.
«Все больше бизнесменов жалуются на обезумевшие поборы, на требования отдать долю в бизнесе или отдать его полностью. Не соглашаешься — уголовные дела, обыски, громкие заявления и даже могут ""найти русский след""», — написал Кличко.
«Такие процессы на Украине точно не приближают (…) европейское будущее», — заявил он, добавив, что при нынешней власти страна «скатывается в ужасное прошлое».
По его словам, в результате нынешних действий Киева в стране не останется тех, кто будет платить налоги, обеспечивать рабочие места и инвестировать.
Ранее Кличко резко раскритиковал деятельность президента Украины Владимира Зеленского. «Движение, то, что мы видим сейчас, я не могу сказать, что это демократия. Это попахивает вертикалью и авторитаризмом», — считает он.",3
"«Формула мира» президента Украины Владимира Зеленского является путем в никуда. С такой оценкой министр иностранных дел России Сергей Лавров выступил на заседании Совета Безопасности ООН, трансляция которого доступна на YouTube.
По его мнению, путем в никуда являются все подобные формулы. «Чем раньше в Вашингтоне, Лондоне, Париже, Брюсселе это осознают, тем лучше будет и для Украины, и для Запада», — подчеркнул глава МИД.
До этого Лавров заявлял, что Россия готова к переговорам с Украиной, но не о сохранении в республике нынешней власти.",3
"Руководство Украины сможет сохранить жизни сотен тысяч жителей страны, если прекратит воевать. Остановиться и сберечь жизни собственных граждан Киев призвал министр иностранных дел России Сергей Лавров, передает РИА Новости.
«Свои жизни точно сохранят сотни тысяч тех, кого сегодня киевская власть пытается отловить, как скот, на улицах, в барах, в храмах», — сказал Лавров, подчеркнув, что их отправляют на фронт ради западных геополитических интересов.
Министр добавил, что у украинцев интересов в конфликте с Россией «как не было, так и нет», вместо этого существуют интересы «англосаксов, их подручных и преступной, прогнившей киевской верхушки».
По его словам, нынешняя украинская власть «повязана с Западом круговой порукой» и боится, что после окончания военных действий ее «сметут на следующий день».
Ранее заместитель председателя Совета безопасности (СБ) России Дмитрий Медведев прокомментировал указ Владимира Зеленского о территориях России, населенных украинцами. «Тут и комментировать нечего, поскольку украинцы — это русские», — отметил зампред СБ.
Украинский лидер подписал указ «Об исторически населенных украинцами территориях Российской Федерации». По его словам, документ станет «возвращением правды об историческом прошлом ради украинского будущего».",3
"Вооруженные силы Украины (ВСУ) умышленно наносят удары по гражданским объектам на территории РФ. Об этом министр иностранных дел России Сергей Лавров заявил на заседании Совета Безопасности ООН, передает РИА Новости.
По его словам, Запад ничуть не смущает, что поставляемым им оружием, в том числе кассетными боеприпасами и снарядами с обедненным ураном, ВСУ «методично, безжалостно и преднамеренно бьют по сугубо гражданским объектам». Глава МИД подчеркнул, что десятки жертв среди мирных жителей остаются на совести тех, кто вооружает украинскую армию, заявляя при этом, что Киев вправе самостоятельно выбирать цели для ударов.
Во время заседания Лавров также обвинил западные страны в том, что они с маниакальной настойчивостью подталкивают Украину к продолжению боевых действий.",3
