content,topic
"Главный тренер московского «Спартака» Гильермо Абаскаль может возглавить испанский клуб «Кадис». Об этом стало известно журналисту Анхель Гарсия, о чем он написал в соцсети Х.
По информации источника, Абаскаль является наиболее предпочтительным кандидатом на замену нынешнему тренеру клуба Серхио Гонсалесу. О подробностях соглашения не сообщается.
После 21 матча «Кадис» располагается на 18-м месте в турнирной таблице чемпионата Испании с 15 очками, находясь в зоне вылета. Лидирует «Жирона», в активе которой 49 очков.
18 января генеральный директор «Спартака» Олег Малышев заявил, что Абаскаль продолжит работать и должен исправить ситуацию. После 18 туров нынешнего сезона Российской премьер-лиги в активе «Спартака» 30 очков. Команда находится на пятом месте в турнирной таблице.
Абаскаль возглавил «Спартак» летом 2022 года. В прошлом сезоне команда под руководством испанца стала бронзовым призером чемпионата России.",4
"Американский боксер Эриксон Лубин отказался от проведения боя против чемпиона мира по версии Всемирной боксерской организации (WBO) австралийца Тима Цзю. Об этом Aus Boxing сообщает в соцсети Х (бывший Twitter).
По информации источника, причиной стали неудавшиеся переговоры. Отмечается, что в данный момент представители Цзю занимаются организацией поединка против американцев Теренса Кроуфорда и Верджила Ортиса. Оба спортсмена заинтересованы в бое.
1 октября 2023 года Тим Цзю без боя получил титул чемпиона мира по версии WBO в весовой категории до 69,9 килограмма. Это произошло после того, как прежний обладатель пояса американец Джермелл Чарло начал поединок с мексиканцем Саулем Альваресом в Лас-Вегасе, в котором проиграл.
29-летний Тим Цзю — сын бывшего абсолютного чемпиона мира по боксу Кости Цзю. На счету Тима 24 победы, 17 из которых были одержаны нокаутом. В профессиональной карьере он не потерпел ни одного поражения.",4
"Грузинского бойца Абсолютного бойцовского чемпионата (UFC) Мераба Двалишвили ограбили в Лас-Вегасе (США). Об этом он рассказал в Instagram (соцсеть запрещена в РФ; принадлежит корпорации Meta, которая признана в России экстремистской и запрещена).
Двалишвили сообщил, что преступники украли бумажник из его незапертого на ночь автомобиля. «Затем они вернулись, чтобы попробовать угнать машину, но мой сосед накричал на них, и они сбежали», — добавил он.
Двалишвили сопроводил текст записями с видеокамер. На них заметно, что злоумышленники подходили к различным автомобилям и проверяли их, дергая за ручки дверей.
В последнем поединке в UFC Двалишвили оказался сильнее россиянина Петра Яна. Бой в легчайшем весе завершился победой грузина единогласным решением судей. Всего на его счету 16 побед при четырех поражениях.",4
"Глава Абсолютного бойцовского чемпионата (UFC) Дэйна Уайт ответил на вопрос о возвращении ирландского бойца смешанного стиля (ММА) Конора Макгрегора. Об этом он рассказал на пресс-конференции после турнира UFC 297, запись которой доступна на YouTube-канале промоушена.
Уайт усомнился в том, что Макгрегор вернется в октагон в июне 2024 года. «Не знаю, возможен ли поединок в июне. Когда Конор будет готов драться, мы об этом объявим», — заявил он.
31 декабря Макгрегор объявил, что вернется в октагон. Ирландец планирует подраться с американцем Майклом Чендлером на турнире UFC 29 июня.
Последний бой Макгрегор провел летом 2021 года, уступив американцу Дастину Порье техническим нокаутом. 35-летний ирландец — бывший чемпион UFC в легком и полулегком весе. Всего в его активе 28 боев, в которых он одержал 22 победы и потерпел шесть поражений.",4
"Канадский рэпер Дрейк проиграл сотни тысяч долларов на чемпионском бое Шона Стриклэнда — Дрикуса дю Плесси в Ultimate Fighting Championship (UFC). Музыкант поставил на победу Стриклэнда, сообщает Talksport.
В результате Дрейк потерял 700 тысяч долларов. Бой между Стриклэндом и дю Плесси прошел в Торонто, Стриклэнд впервые защищал титул и уступил раздельным решением судей.
Отмечается, что Дрейк регулярно делает крупные ставки на спортивные соревнования и часто проигрывает. Так, в сентябре рэпер поставил 500 тысяч долларов на соперника Стриклэнда Исраэля Адесанью, после чего тот лишился пояса чемпиона. Он также ставил на бойца Конора Макгрегора, когда тот проиграл Хабибу Нурмагомедову, и боксера Энтони Джошуа, который уступил Энди Руису-младшему.
Ранее Дрейк упомянул российского хоккеиста Александра Овечкина в одной из своих песен. Трек называется I'm On One, в тексте рэпер сравнивает себя со спортсменом.",4
"Южноафриканский боец смешанного стиля (MMA) Дрикус дю Плесси в интервью YouTube-каналу UFC Eurasia обратился к жителям ЮАР после победы над американцем Шоном Стриклендом на 297-м турнире Абсолютного бойцовского чемпионата (UFC).
Спортсмен поблагодарил жителей страны за поддержку. «Это история. Вот что я скажу: Южная Африка... Это замечательная страна», — заявил он.
Дю Плесси одержал победу над Шоном Стриклендом раздельным решением судей и защитил титул чемпиона UFC в среднем весе. Он является первым представителем ЮАР, ставшим чемпионом UFC. Cтрикленд завоевал пояс в сентябре 2023 года, выиграв у новозеландца Исраэля Адесанью единогласным решением судей.
На этом же турнире российский боец смешанного стиля (ММА) Мовсар Евлоев оказался сильнее британца Арнольда Аллена. Поединок прошел в канадском Торонто в трех раундах в полулегком весе и завершился победой отечественного спортсмена единогласным решением судей.",4
"Российский боец смешанного стиля (ММА) Мовсар Евлоев оказался сильнее британца Арнольда Аллена на 297-м турнире Абсолютного бойцовского чемпионата (UFC). Результаты доступны на странице промоушена в соцсети X .
Поединок прошел в канадском Торонто в трех раундах в полулегком весе и завершился победой отечественного спортсмена единогласным решением судей. Таким образом, Евлоев выиграл восьмой подряд поединок в UFC.
Всего в поединках по правилам MMA у Евлоева 18 побед и ни одного поражения. В активе Аллена 19 побед и три поражения.
В главном поединке турнира встретятся американец Шон Стриклэнд и Дрикус дю Плесси из ЮАР. Они поспорят за чемпионство UFC в среднем весе.",4
"Президент Международной ассоциации бокса (IBA) Умар Кремлев заключил пари с российским бойцом смешанного стиля (MMA) Александром Емельяненко. Об этом он сообщил в Telegram.
Кремлев пообещал подарить Емельяненко квартиру, если тот проведет год без алкоголя и в спортивном режиме. «Кто поймает Александра пьяным, люди добрые, пишите!» — добавил он.
Ранее Емельяненко рассказал о лечении от алкоголизма. «Я ложился в больницы, предоставляли ВИП-палаты, меня капали, назначали процедуры. Потом я выходил, думал: никто не узнает, возьму пивка. И опять все начиналось с того же самого», — заявил Емельяненко, добавив, что ему нравился такой образ жизни.
В активе 42-летнего Емельяненко 40 поединков в ММА, в которых он одержал 29 побед и потерпел 10 поражений. Еще один бой с его участием завершился вничью.",4
"Российский боец смешанного стиля (ММА) Вячеслав Дацик отреагировал на информацию о получении ранения в зоне СВО. Его слова приводит «Матч ТВ».
Дацик опроверг получение ранения при выполнении боевой задачи. Он рассказал, что в начале января на него напала собака. «Это дома. Американский буль», — заявил боец.
Ранее боец MMA Никита Ворожбитов опубликовал снимки Дацика из больницы, на которых видны рваные раны левой руки. Автор отмечал, что спортсмен получил ранение в зоне спецоперации.
В ММА 43-летний Дацик выиграл семь поединков и проиграл восемь. В боксе он одержал восемь побед (пять из которых нокаутом) и потерпел три поражения.",4
"Российский боец смешанного стиля (ММА) Вячеслав Дацик получил ранение в зоне спецоперации (СВО). Об этом сообщает в Telegram-канале боец MMA Никита Ворожбитов.
На опубликованных фото из больницы Дацик демонстрирует рваные раны левой руки. При этом правая рука спортсмена частично перемотана бинтом. Отмечается, что он получил ранение в ходе выполнения боевой задачи.
19 августа Дацик победил британца Оли Томпсона в первом раунде поединка по правилам бокса. Схватка в тяжелом весе возглавила турнир «Бойцовского клуба РЕН ТВ» в Москве.
В ММА 43-летний Дацик выиграл семь поединков и проиграл восемь. В боксе он одержал восемь побед (пять из которых нокаутом) и потерпел три поражения.",4
"Бывший абсолютный чемпион мира по боксу Костя Цзю предостерег блогера Даню Милохина перед дебютным боем. Его слова приводит Sport24.
Экс-спортсмен заявил, что у 22-летнего Милохина нет перспектив в профессиональном боксе. По его мнению, блогеру стоит заняться усердной подготовкой и нанять правильный тренерский состав. «Если Даня проведет один бой и чисто для понтов, то не советую ему идти в бокс», — подчеркнул Цзю.
14 января тренер Зорик Степанян рассказал о подготовке Милохина к дебюту в боксе. Специалист заявил, что перед поединком блогер проводит тренировки и спарринги, упор сделан на технико-тактическую подготовку.
Милохин проведет поединок с индийским блогером Аджмалом Ханом 16 февраля. Бой пройдет на турнире ALPHA FIGHT SERIES в Дубае.",4
"Бывший российский боец смешанного стиля (MMA) Хабиб Нурмагомедов вновь оценил возможность возвращения в Абсолютный бойцовский чемпионат (UFC). Его слова доступны на странице спортсмена в Instagram (соцсеть запрещена в России; принадлежит компании Meta, которая признана экстремистской и запрещена в РФ).
Нурмагомедов опроверг возможное возвращение в UFC. «UFC 300 пройдет без меня, как и UFC 400», — написал он.
Турнир UFC 300 пройдет в Лас-Вегасе 14 апреля 2024 года. Промоушен пытается привлечь к участию в юбилейном ивенте действующих и бывших звездных бойцов. В рамках UFC 300 заявлены поединки Чарльз Оливейра — Арман Царукян, Иржи Прохазка — Александр Ракич, Кэлвин Каттар — Алджамейн Стерлинг и другие. При этом участники главного и соглавного боев не определены.
Ранее Нурмагомедов рассказал, что ему предлагали 40 миллионов долларов за возвращение в октагон. «Но для меня это не самое главное, не самое важное. Завершить карьеру было непростым решением, но если он принято — все, конец», — подчеркнул он.
Нурмагомедов трижды защитил титул чемпиона UFC в легком весе, после чего в 2020 году завершил карьеру. Всего спортсмен одержал 29 побед в 29 профессиональных поединках в смешанных единоборствах.",4
"Посольство Украины в Канаде осудило российского боксера Артура Бетербиева за поддержку главы Чечни Рамзана Кадырова. Заявление организации приводится в соцсети X.
В посольстве раскритиковали Бетербиева за то, что в речи после победного поединка он прославлял Кадырова. «Еще одно доказательство того, что никакого политического нейтралитета российских спортсменов нет», — заключили дипломаты.
14 января Бетербиев одержал победу над британцем Каллумом Смитом. Поединок состоялся в канадском Квебеке и завершился в седьмом раунде техническим нокаутом. «Ахмат — сила! Рамзан — чемпион», — сказал Бетербиев после боя.
Всего в активе 38-летнего чеченского боксера 20 побед и ни одного поражения. Бетербиев, выступающий под флагом Канады, защитил три чемпионских титула в полутяжелом весе: по версиям Всемирного боксерского совета (WBC), Всемирной боксерской организации (WBO) и Международной боксерской федерации (IBF).",4
"Российский боец смешанного стиля (MMA) Магомед Анкалаев одержал победу в главном поединке турнира Абсолютного бойцовского чемпионата (UFC) Fight Night 234. Результаты доступны на сайте промоушена.
Россиянин выиграл у бразильца Джонни Уокера. Бой прошел в американском Лас-Вегасе и завершился нокаутом во втором раунде. После поединка Анкалаев получил бонус в виде 50 тысяч долларов за лучшее выступление вечера. Он попросил руководство UFC предоставить ему титульный поединок.
Поединок между Анкалаевым и Уокером стал реваншом. Впервые они встретились 21 октября 2023 года на турнире UFC 294 в Абу-Даби (ОАЭ). Тогда россиянин нанес сопернику запрещенный удар коленом в голову, и рефери остановил поединок. После осмотра врачей было установлено, что Уокер не сможет продолжить противостояние. Бой признали несостоявшимся.
Всего 31-летний Анкалаев одержал 18 побед и потерпел одно поражение. Еще один бой с его участием завершился вничью.",4
"Олимпийская чемпионка по прыжкам в высоту Мария Ласицкене рассказала о знакомстве с российской фигуристкой Камилой Валиевой. Ее слова приводит РИА Новости.
По словам россиянки, соотечественница очень приятная и яркая. «Понимаю, что у нее сейчас очень сложный период, конечно, ей уже хочется знать результат дела в CAS и жить уже дальше. Это сложно, но, как я почувствовала и увидела, она старается быть на позитиве и развиваться», — заявила легкоатлетка.
Ранее стало известно, что Валиева пропустит чемпионат России-2024 по прыжкам. Это связано с состоянием здоровья спортсменки.
17-летняя фигуристка является фигуранткой допингового расследования. В пробе Валиевой от декабря 2021 года были обнаружены следы запрещенного препарата. Окончательное решение по делу спортсменки вынесет CAS в январе 2024 года.",4
"Команда чемпиона Европы в парном катании Дмитрия Козловского выиграла чемпионат России 2024 года по прыжкам. Об этом сообщает корреспондент «Ленты.ру».
Победитель определился после пятого раунда, где команду Козловского представляли Иван Попов, Маргарита Базылюк и Лев Лазарев. Всего победители набрали 382,95 балла. Им противостояла команда бронзового призера Олимпиады-2020, чемпиона мира и Европы в парном катании Александра Галлямова.
Козловский на соревнованиях выступал в паре с Александрой Бойковой, его команду также представляли Софья Муравьева, Мария Гордеева, Евгений Семененко, Екатерина Чикмарева / Матвей Янченков и Дмитрий Алиев.
Чемпионат России по прыжкам проходит с 19 по 22 января в Москве. За победу команда-победитель получит 5 миллионов рублей.",4
"Российская фигуристка Маргарита Базылюк исполнила уникальный элемент на чемпионате России по прыжкам. Трансляция турнира велась на сайте Первого канала.
12-летняя ученица заслуженного тренера России Этери Тутберидзе прыгнула каскад из двух четверных сальховов через ойлер. Судьи не оценивали элемент, так как он был исполнен после окончания соревновательной части, в которой Базылюк одержала победу.
Ранее никто из женщин не исполнял каскад из двух четверных прыжков. Однако достижение не будет официально засчитано, поскольку чемпионат России по прыжкам является шоу-турниром.
В 2022 году в рамках прыжкового турнира Кубка Первого канала такой же каскад прыгнул россиянин Марк Кондратюк. Судьи оценили исполнение на 22,42 балла.",4
"Глава Федерации фигурного катания Литвы Витаутас Ясутис рассказал об отношении к Международному союзу конькобежцев (ISU). Его слова приводит Sports.ru.
Ясутис заявил, что в стране профессионально организовали чемпионат Европы, однако ISU мешал им своими многочисленными «советскими» пережитками. «Вроде бы в СССР выросли мы, но столько советского, сколько я вижу в ISU, не встречал нигде», — рассказал он.
Чемпионат Европы прошел с 10 по 14 января в Каунасе. В соревнованиях приняли участие 24 фигуриста, родившихся в России и сменивших спортивное гражданство. Представляющая Грузию бывшая российская фигуристка Анастасия Губанова завоевала серебро в женском одиночном катании.
1 марта 2022 года ISU запретил россиянам и белорусам участвовать в соревнованиях под своей эгидой. Из-за санкций фигуристы не принимают участие в чемпионатах мира и Европы, а также в других международных турнирах.",4
"Российский игрок в бенди Дмитрий Осокин, выступающий за норвежский клуб «Ховик», получил дисквалификацию до конца 2024 года. Об этом сообщает NRK.
14 января во время матча чемпионата страны против «Уллевола» рефери Фредрик Бьерсет Вигснес удалил россиянина на десять минут. В ответ Осокин атаковал судью: толкнул его плечом, а также замахнулся клюшкой. За атаку его дисквалифицировали и отстранили до конца года.
«Никаких смягчающих обстоятельств у этого поступка нет. Попытка ударить судью также является очень серьезным инцидентом. Оба поступка хоккеиста имеют большую степень серьезности», — говорится в заявлении организаторов чемпионата.
Руководство «Ховика» уже извинилось перед пострадавшим арбитром. У Осокина будет возможность оспорить дисквалификацию.",4
"Российская фигуристка Камила Валиев пропустит чемпионат страны по прыжкам. Об этом сообщается в Telegram-канале официального фан-клуба спортсменки.
Отмечается, что спортсменка не выступит на соревнованиях по состоянию здоровья. «Мы понимаем, что это вынужденная мера, ведь Камила всегда стремится выступать и показывать свое мастерство на льду, радовать своих болельщиков», — говорится в сообщении.
Чемпионат России по прыжкам пройдет с 19 по 22 января в Москве. В его рамках запланированы личный и командные турниры.
17-летняя фигуристка является фигуранткой допингового расследования. В пробе Валиевой от декабря 2021 года были обнаружены следы запрещенного препарата. Окончательное решение по делу спортсменки вынесет CAS в январе 2024 года.",4
"Трехкратный чемпион мира по сноуборду Дмитрий Логинов оценил перспективу выступления на соревнованиях в нейтральном статусе. Слова россиянина приводит ТАСС.
Спортсмен отметил, что относится к этому отрицательно. «Мне хотелось бы полноценно вернуться на международные соревнования с гимном и флагом. Конечно, нам не хватает международных соревнований самого высокого уровня, но на данный момент мне не хочется выступать в нейтральном статусе», — заявил Логинов.
23-летний Логинов является бронзовым призером чемпионата мира. Спортсмен дважды выступал на Олимпийских играх, но остался без медалей.
Ранее МОК допустил россиян и белорусов к Олимпиаде в Париже. Они смогут принять участие в турнире как индивидуальные нейтральные спортсмены. При этом до Игр не будут допущены атлеты, поддерживающие спецоперацию на Украине, а также имеющие связи с вооруженными силами или органами безопасности России и Белоруссии. Турнир пропустят представители командных видов спорта.",4
"Российская фигуристка Алена Косторная сравнила интерес к российским и зарубежным соревнованиям. Ее слова приводит «Матч ТВ».
«Наша федерация делает все, отдается полностью. Порой наши турниры интереснее, чем то, что сейчас происходит за границей в мировом фигурном катании», — отметила Косторная.
Она также высказалась о том, вернутся ли россияне на международные турниры. «Когда‑то это произойдет. Необязательно буду я или нет. Когда‑нибудь», — заявила Косторная.
1 марта 2022 года Международный союз конькобежцев (ISU) запретил россиянам и белорусам участвовать в соревнованиях под своей эгидой. Из-за санкций фигуристы не принимают участие в чемпионатах мира и Европы, а также в других международных турнирах.",4
"Российская фигуристка Елизавета Нугуманова назвала качества, которыми должны обладать мужчины, желающие стать ее спутником жизни. На эту тему спортсменка высказалась в Instagram (запрещенная в РФ соцсеть; принадлежит корпорации Meta, которая признана в РФ экстремистской и запрещена).
«Быть сильнее, чем я. Быть порядочным, надежным, честным», — написала фигуристка, отметив, что сейчас ее сердце свободно.
Нугуманова также рассказала, что должен делать парень, чтобы понравиться девушке. «Нужно всегда быть самим собой. Не пытаться быть лучше, чем есть. Иметь совместные интересы», — заявила россиянка.
В августе 2023 года Нугуманова заявила, что ей необходимо тратить миллион рублей в месяц. Спортсменка пояснила, что, имея эту сумму, будет чувствовать себя комфортно.",4
"Олимпийский чемпион по фигурному катанию Роман Костомаров освоил флайборд. Об этом он рассказал в своем Telegram-канале.
Бывший фигурист показал видео, как он занимается экстремальным видом спорта. Он летал на флайборде над водой. «Пытаюсь восстановить прежние навыки. Летаю… Хоть и не высоко», — подписал ролик Костомаров.
21 декабря Костомаров был назван спортсменом 2023 года в России. Ему отдали этот титул восемь процентов опрошенных ВЦИОМ граждан.
В январе 2022-го Костомарова госпитализировали с пневмонией и гриппом B. Из-за продолжительного подключения к аппарату для насыщения крови кислородом и аппарату искусственной вентиляции легких у него началось отмирание тканей. Врачи ампутировали фигуристу обе стопы, затем голени обеих ног, всю кисть правой руки и несколько пальцев левой. Позднее ему установили протезы на ноги и правую руку. После этого Костомаров продолжил активно заниматься спортом.",4
"Президент Федерации лыжных гонок России (ФЛГР) Елена Вяльбе осудила сбежавших российских фехтовальщиков Сергея и Виолетты Бида, а также Константина Лоханова в США. Ее слова приводит РИА Новости.
Вяльбе назвала спортсменов предателями и дураками. «Они нигде не нужны, и их никто не любит. Это все ненадолго. Даже если что-то для них сделают, это не будет значить, что они станут американцами», — заявила она.
Ранее стало известно о желании фехтовальщиков получить гражданство США. Сергей Бида и Лоханов намерены отобраться в сборную страны и поехать на Олимпийские игры-2024.
26 декабря 2023 года МВД России объявило шпажистов Бида в розыск. Им грозит до десяти лет лишения свободы по статье 337 УК РФ («Самовольное оставление части или места службы»). На момент отъезда Сергей Бида числился в московском «Динамо» и имел звание прапорщика Росгвардии. Его супруга ранее была военнослужащей Минобороны в столичном ЦСКА. Саблист Лоханов переехал в США в 2022 году.",4
"Первый заместитель председателя Комитета Госдумы по международным делам, олимпийская чемпионка по конькобежному спорту Светлана Журова высмеяла жалобы защитника петербургского «Зенита» Данила Кругового на рост цен. Ее слова приводит Sport24.
«Я не думаю, что они вообще в магазин ходят и следят за этим. Может, это жены рассказывают футболистам о том, что цены растут», — заявила Журова. Она назвала эту историю странной.
В декабре 2023 года Круговой в интервью Metaratings.ru высказался по поводу роста цен на яйца и хлеб. Он заявил, что футболисты ощущают изменения в ценах на продукты.
Круговой подписал пятилетний контракт с «Зенитом» летом 2019 года. В составе команды он провел 76 матчей и забил два мяча.",4
"Российская фигуристка Евгения Медведева рассказала «Дорожному радио» об отношении к алкоголю. Запись эфира доступна в группе программы «Посиделки» в «Одноклассниках».
Медведева назвала большим табу употребление алкоголя во время карьеры. «Никотин и алкоголь не считаются допингом, но это отражается на физических показателях. Тебе надо готовиться к чемпионатам мира и Европы, а ты гробишь здоровье алкоголем», — рассказала спортсменка. Она отметила, что позволила себе выпивать только после завершения карьеры.
Медведева — двукратная чемпионка мира и Европы. На Олимпийских играх 2018 года в Пхенчхане фигуристка завоевала две серебряные медали — в командных соревнованиях и в личном зачете.
Ранее чемпионка мира и Европы Елизавета Туктамышева рассказала, что может позволить себе публиковать фото с любимым алкоголем в социальных сетях. «Почему я должна это скрывать?» — задалась вопросом фигуристка.",4
"Олимпийский чемпион по баскетболу Анатолий Поливода умер в возрасте 76 лет. Об этом сообщается на сайте Федерации баскетбола Украины.
Причины смерти не уточняются.
Поливода выиграл Олимпиаду 1972 года в составе сборной СССР. Перед финалом турнира он пережил сердечный приступ. После победы на Играх 25-летний Поливода завершил карьеру из-за проблем со здоровьем. Позднее ему диагностировали синдром Вольфа-Паркинсона-Уайта.
Также в активе Поливоды бронза Игр-1968, победа на чемпионате мира-1967 и три золота чемпиона Европы.",4
