content,topic
"Власти Дубая потратят 18 млрд дирхамов (около $5 млрд) на строительство новой линии метро протяженностью 30 км с 14 станциями, которая объединит деловой и жилые районы города, а также аэропорт. Запуск планируется в 2029 году
Фото: Government of Dubai Media Office
Правительство Дубая потратит 18 млрд дирхамов ($5 млрд) на строительство новой линии метро протяженностью 30 км, сообщает пресс-служба правительства города в соцсети X.
Голубая линия с 14 станциями соединит район Дубай-Крик-Харбор с Интернэшнл-Сити и Международным академгородком Дубая. Ее запуск планируется в 2029 году.
Согласно сообщению, контракты на строительство новой линии будут заключены в 2024 году. Маршрут соединит растущее число жилых районов на востоке Дубая. Расширение сети метро Дубая — один из пунктов плана развития города и имеет важное значение для снижения нагрузки на дорожную сеть.
15,5 км маршрута будут проходить под землей, включая подземную станцию площадью 44 тыс. кв. м в Интернэшнл-Сити. Голубая линия обеспечит прямое сообщение международного аэропорта Дубая с девятью ключевыми районами вдоль линии. Ожидается, что время в пути между этими пунктами назначения составит от десяти до 25 минут.
Bloomberg сообщил о конце российского «бума» на недвижимость в Дубае
Экономика
Линия рассчитана на пропускную способность около 56 тыс. пассажиров в час в обоих направлениях с интервалом обслуживания около 1,5 минуты. Согласно плану, к 2030 году она будет обслуживать около 200 тыс. пассажиров ежедневно, а к 2040-му — до 320 тыс.
Первая линия метро в Дубае открылась в 2009 году, спустя еще два года заработала вторая. Общая протяженность сети метрополитена составляет около 90 км. Все поезда работают в автономном режиме, без машиниста.",6
"Строительство новой штаб-квартиры «Яндекса» (Фото: Михаил Гребенщиков / РБК)
Неподалеку от Воробьевых гор продолжается возведение новой штаб-квартиры «Яндекса». К настоящему моменту на объекте полностью завершены монолитные работы, строители приступили к монтажу фасадов и отделке помещений. Об этом рассказал заммэра Москвы по вопросам градостроительной политики и строительства Андрей Бочкарев.
«Сейчас идет работа по устройству перегородок и отделка подземной части. Одновременно специалисты занимаются монтажом внутренних инженерных систем и прокладкой наружных сетей, в ближайшее время планируется приступить к устройству кровли здания, отделке помещений надземной части, а также к монтажу лифтов и эскалаторов», — добавил Бочкарев. По его оценкам, общая готовность объекта сейчас составляет 41%, строительство идет в соответствии с графиком.
Планы разместить в Гагаринском районе столицы современную штаб-квартиру IТ-гигант «Яндекс» приоткрыл в 2018 году, когда выкупил участок земли площадью около 4 га с расположенной там гостиницей «Корстон». Само строительство продолжается уже более двух лет, завершить его планируется к середине 2025 года.
Как выглядит новая штаб-квартира «Яндекса» за 1,5 года до открытия
Фотогалерея 
Общая площадь здания составит 262 тыс. кв. м, однако сами офисы займут менее половины пространства. Остальное — рестораны и кафе, аудиторные залы, учебные классы, музей и другая общественная и образовательная инфраструктура.",6
"Его российскую «дочку» «ЛифтКоннект» купил холдинг S8 Capital, который до этого также приобрел российское подразделение американской Otis. Обслуживание лифтов будет осуществляться под брендом Meteor Lift
Фото: Михаил Воскресенский / РИА Новости
Финская компания Kone, занимающаяся производством лифтов и эскалаторов, завершила уход из России, говорится в сообщении на ее сайте.
Kone продала свое российское подразделение холдингу S8 Capital Армена Саркисяна, который ранее также купил российскую «дочку» другого производителя лифтов — Otis.
Сделку уже согласовали российские регулирующие органы, ее сумму финский производитель не раскрыл. В России у Kone около 300 сотрудников.
Производитель лифтов Otis объявил о продаже российского бизнеса
Бизнес
В S8 Capital сообщили РБК, что сделка по покупке компании «ЛифтКоннект» включает приобретение ее сервисного портфеля (7 тыс. единиц оборудования), в том числе высокоскоростных лифтов в шести регионах России. 300 российских сотрудников Kone сохранят свои рабочие места, их переведут в сервисное подразделение Meteor Lift, которое будет заниматься обслуживанием лифтов. Общий сервисный портфель компании увеличился до 51,3 тыс. единиц, отмечается в сообщении.
В S8 Capital добавили, что для качественного и безопасного ремонта будут использовать наработки в области поставок российских комплектующих и комплектующих из дружественных стран.
После начала военной спецоперации России на Украине Kone объявила о временном прекращении поставок, а также сообщила, что временно прекращает прием новых заказов. Летом 2022 года производитель говорил, что продаст российский бизнес топ-менеджменту компании.
Программа развития РБК Pro
Освойте 52 навыка за год
Программа развития — удобный инструмент непрерывного обучения новым навыкам для успешной карьеры
Какие неочевидные причины заставляют вас прокрастинировать
Хорошие связи: на какие стили можно разложить нетворкинг
Руководитель, от которого не уходят: как заслужить лояльность подчиненных
Если вы устали, дауншифтинг — не выход. Как сохранить карьеру
Как запоминать по 30 страниц — советы шведского Гранд-мастера памяти
9 способов сделать встречи продуктивнее — от простых до радикальных
Американская Otis в июле 2022-го продала свой российский бизнес компании Ice Development. В Минпромторге России пояснили, что «Айс Девелопмент» входит в периметр интересов S8 Capital. Холдинг развивает IT-решения в финсекторе, ретейле, телекоммуникациях, электронной коммерции и медиа, владеет распространителем гослотерей «Столото». В декабре «Отис лифт» сменила название на «Метеор лифт».",6
"Фото: Алексей Смышляев / Global Look Press
Специалистам в области строительства сегодня очень не хватает так называемых цифровых компетенций. Строительные вузы и IT-компании столицы активно восполняют этот пробел. По словам заммэра Москвы по вопросам градостроительной политики и строительства Андрея Бочкарева, на данный момент более 800 слушателей уже прошли обучение по программе «Цифровой инженер ПТО» на базе Московского государственного строительного университета (МГСУ). А в ближайшем будущем планируется обучать около 1 тыс. человек в год.
«В обозримой перспективе все объекты будут проектировать, строить и эксплуатировать с помощью цифровых информационных моделей. Квалифицированных специалистов для такой работы необходимо готовить и обучать уже сейчас», — пояснил Бочкарев.
Помимо вышеуказанной специальности планируется запустить программу по цифровым закупкам для снабженцев (первый поток из 100 человек начнет обучение уже в этом году), а также по повышению цифровых знаний у руководителей строительных проектов и специалистов организации строительства.
Андрей Тян, гендиректор «Аметист Кэпитал» (ГК «Аметист Групп») — компании, которая занимается подготовкой кадров совместно с МГСУ, — убежден, что переход к ведению исполнительной документации в электронном виде — одно из самых востребованных направлений цифровизации: «Специалисты должны уметь отслеживать этапы согласования и подписания проектной и рабочей документации, формировать, дорабатывать и подписывать исполнительную документацию в электронном виде».",6
"Фото: Александр Кряжев / РИА Новости
За июль—сентябрь 2023 года частные инвесторы подписали со столичными властями 26 договоров на передачу 51 соцобъекта, построенного в городе на их средства. Об этом сообщил заммэра Москвы по вопросам градостроительной политики и строительства Андрей Бочкарев.
Из указанного числа объектов 47 относятся к сфере образования (детсады и школы), еще четыре — здравоохранения (поликлиники). По словам Бочкарева, строительство и последующая передача муниципальным властям возведенных на частные деньги соцобъектов является частью нового механизма по участию инвесторов в развитии социальной инфраструктуры: «Эти договоры позволяют получить гарантию по дальнейшей передаче построенных объектов городу».
Подобный механизм появился в столице в феврале 2021 года. С того момента девелоперы при планировании новых кварталов под застройку обязаны не только построить сам жилой комплекс, но и обеспечить его социальной инфраструктурой. Ранее в мэрии Москвы сообщали, что с начала 2023 года по август включительно город согласовал таким образом возведение еще 78 соцобъектов в рамках создаваемых жилых кварталов.",6
"Строительство Национального космического центра  (Фото: Роскосмос Медиа / ТАСС)
Строительство Национального космического центра (НКЦ) подходит к концу, специалисты приступили к оформлению фасадов зданий. Об этом рассказал столичный градоначальник Сергей Собянин, посетивший стройку вместе с главой Минпромторга России Денисом Мантуровым и гендиректором госкорпорации «Роскосмос» Юрием Борисовым. «Мы активно продолжаем строить Национальный космический центр по поручению президента, — отметил мэр Москвы. — Закончены основные монтажные работы. Все 47 этажей высотного здания смонтированы, приступили к фасадным работам, инженерии, отделочным работам».
В свою очередь, вице-мэр Москвы по вопросам градостроительной политики и строительства Андрей Бочкарев добавил, что весь комплекс, общая площадь зданий которого превышает 250 тыс. кв. м, будет выполнен в единой стилистике. Для внешней отделки используются модульные фасады общей площадью 140 тыс. кв. м, из них 120 тыс. кв. м займут светопрозрачные конструкции. «Все здания Национального космического центра соединены между собой пешеходной галереей и мостовыми переходами, — уточнил заммэра. — Длина центральной галереи, которая примыкает к 47-этажной башне и связывает между собой все корпусы, превышает 500 метров».
Руководитель строительного подразделения холдинга «Мосинжпроект» Константин Маслаков рассказал, что 288-метровую башню увенчает 40-метровый шпиль, на самом верху которого установят прожектор, а по вертикали — линейные светильники. Вся высотная часть будет освещена холодным белым светом, а нижние этажи — теплым желтым.
Комплекс зданий НКЦ строится в столичном районе Филевский парк вдоль улицы Мясищева на свободной территории Центра имени Хруничева. Предполагается, что в НКЦ переедут десятки КБ, предприятий и ведомств, связанных с космической отраслью России. Завершение строительства кластера намечено на 2024 год.",6
"Фото: Александр Кряжев / РИА Новости
По итогам третьего квартала 2023 года Москомархитектура получила 18,5 тыс. электронных заявок на предоставление госуслуг. В сравнении с аналогичным периодом прошлого года их число выросло на 20%, или 3 тыс. обращений. Об этом рассказала глава столичного ведомства Юлиана Княжевская.
По ее словам, почти половина от полученных и обработанных заявлений (а это 8,5 тыс. штук) касаются приемки исполнительной документации для ведения сводного плана подземных коммуникаций в городе. Второе и третье места по популярности среди предоставляемых Москомархитектурой госуслуг делят выдача архитектурно-градостроительных решений и передача документов для размещения в информационной системе города.
Рост числа заявок говорит об активном развитии строительной сферы, в том числе, о появлении новых проектов, отметила Княжевская.",6
"Фото: Валерий Шарифулин / ТАСС
При проектировании и строительстве новых объектов Московского метрополитена с каждым годом используется все больше инновационных технологий. Об основных цифровых инструментах столичного метростроя рассказал заммэра Москвы по вопросам градостроительной политики и строительства Андрей Бочкарев.
Ключевая из современных технологий — применение трехмерных моделей объекта. «По сути, речь идет про цифровых двойников станций, пристанционных сооружений и перегонов, — отметил Бочкарев. — Информационное моделирование позволяет проводить так называемое виртуальное строительство, чтобы избежать коллизий, которые могут возникнуть при реальном возведении объекта». Так, 3D-моделирование использовалось при строительстве восточного участка Большой кольцевой линии и продолжает использоваться сейчас при проектировке и возведении радиальных линий.
Другой инструмент — технологии информационного моделирования (ТИМ). По сути, это единое цифровое пространство со всеми данными по объекту, которое используется инженерами и строителями на всем протяжении жизни объекта — от проектирования до эксплуатации. Глава инжинирингового холдинга «Мосинжпроект» Юрий Кравцов сообщил, что в данный момент ТИМ активно используются при проектировании перспективной Рублево-Архангельской линии.
Третья особенность цифровизации столичного метростроя — переход на российское ПО в условиях курса на импортозамещение. Специалисты «Мосинжпроекта» в данный момент разрабатывают базу компонентов информационных моделей с использованием именно отечественного софта. По словам замглавы холдинга Михаила Надота, первым крупным объектом Московского метрополитена, который целиком проектируется на российском ПО, стало электродепо «Бирюлевское». Оно будет обслуживать строящуюся ныне одноименную линию метро, планируемую к запуску в 2027 году.",6
"Фото: Максим Мишин, пресс-служба мэра и правительства столицы / АГН «Москва»
В Южном Бутово по адресу: улица Краснолиманская, 27, утверждено строительство детского сада на 200 мест. На участке площадью 0,72 га возведут здание площадью 5 тыс. кв. м и высотой 25 м. Изменения в правила землепользования и застройки для строительства детского сада уже утверждены, а к формированию объемно-планировочных решений проекта и прилегающей территории приступят на более поздних этапах реализации.
Как отмечает и.о. председателя Москомархитектуры Юлиана Княжевская, застройка будет осуществлена за счет бюджета города и включена в адресную инвестиционную программу (АИП). «Строительство социальных объектов является одним из приоритетных направлений в развитии города и комфортного в нем проживания», — подчеркнула Княжевская.
Ранее мэр Москвы Сергей Собянин рассказал, что в Южном Бутово на Бунинской аллее закончили физкультурно-оздоровительный комплекс с двумя бассейнами. На улице Поляны более чем на 70% готов детский сад на 235 мест, и еще один на 150 мест появится на Варшавском шоссе.
В рамках АИП утверждается распределение расходов городского бюджета на финансирование мероприятий государственных программ Москвы на очередной финансовый год и плановый период, на данный момент утверждена программа на 2023–2025 годы. Ранее и.о. вице-мэра Москвы по вопросам градостроительной политики и строительства Андрей Бочкарев отмечал, что порядка трети заложенных в АИП средств будет направляться на развитие социальной инфраструктуры, подразумевающей комплексное строительство объектов образования, спорта, здравоохранения и культуры.",6
"Сотрудники правоохранительных органов задержали учредителей компании-подрядчика стройки крупнейшей мечети Крыма. В мае этого года президент Владимир Путин требовал закончить ее строительство как можно быстрее
Фото: Сергей Мальгавко / ТАСС
В среду, 20 сентября, сотрудники правоохранительных органов задержали Энвера Эмираджиева, который руководил строительством Соборной мечети в Симферополе, об этом РБК сообщил источник в правоохранительных органах, информацию подтвердил источник, знакомый с материалами дела. Собеседник не уточнил, связано ли задержание со строительством мечети.
Эмираджиева, которого телеканал «Крым 24» называл генеральным директором подрядной организации по строительству Соборной мечети, подозревают в крупном мошенничестве (ч. 4 ст. 159 УК). Максимальное наказание по этой статье Уголовного кодекса составляет до десяти лет лишения свободы. Также по подозрению в мошенничестве был задержан бизнесмен Эдуард Кутуков.
По данным «РБК Компании», фигуранты дела являются учредителями ООО «Индустрия развития». Эмираджиев также руководит этой компанией. В 2022 году компания показала выручку 430,69 млн руб., прибыль составила 32,52 млн руб. Основным видом деятельности является строительство жилых и нежилых зданий.
В 2019 году Энверу Эмираджиеву было присвоено звание «Заслуженный строитель Республики Крым», говорится на сайте Госсовета республики. Он также является членом Совета крымских татар при главе Республики Крым.
О том, что Эмираджиев руководит строительством мечети, упоминалось в публикации сайта «Крымские известия». В мае этого года президент Владимир Путин на заседании Совета по межнациональным отношениям потребовал как можно скорее закончить строительство мечети.
«Подготовили графики. Передали на утверждение. Объект будет сдан в этом году. К сентябрю будет готово, все сдадут. Сейчас заканчиваются фасадные работы. Внутри заканчиваются инженерные сооружения. Работы много», — говорил Эмираджиев после выступления президента телеканалу «Крым 24».
Компании Эмираджиева также строят туристическо-рекреационный комплекс SkySoul Resort и несколько домов в Коктебеле. «Индустрия развития», по данным СПАРК, занималась возведением модульных фельдшерско-акушерских пунктов в селах Крыма.
Программа развития РБК Pro
Освойте 52 навыка за год
Программа развития — удобный инструмент непрерывного обучения новым навыкам для успешной карьеры
Какие неочевидные причины заставляют вас прокрастинировать
Хорошие связи: на какие стили можно разложить нетворкинг
Руководитель, от которого не уходят: как заслужить лояльность подчиненных
Если вы устали, дауншифтинг — не выход. Как сохранить карьеру
Как запоминать по 30 страниц — советы шведского Гранд-мастера памяти
9 способов сделать встречи продуктивнее — от простых до радикальных
Строительство Симферопольской соборной мечети началось в 2015 году на Ялтинской улице. Согласно проекту, помещения мечети смогут вместить 3–4 тыс. человек. Основной зал вместит порядка 1,5 тыс. мужчин, а на балконе смогут молиться 900 женщин. По завершении строительства она должна стать главной соборной мечетью Крыма и Симферополя. Мечеть имеет четыре одинаковых минарета и купол. Высота купола составляет 28 м, диаметр — 18 м. Площадь самого здания мечети составляет 1369 кв. м. При мечети также ведется строительство медресе и библиотеки. Возводится Соборная мечеть на деньги частных инвесторов, заказчиком-инвестором выступает некоммерческая организация «Фонд поддержки социально-культурных проектов» (фонд «Соцпроект»). Всего за время строительства инвестировано порядка 6 млрд руб.
В управлении информационной политики Мининформа Крыма РБК сказали, что не знают о задержании.
«В строительстве их фирма субподрядчик, поэтому особого влияния на ход строительства мы не ожидаем», — сказали РБК в Духовном управлении мусульман Крыма. «Мы не в курсе данного процесса. Но это точно никак не связано с Соборной мечетью Крыма», — подчеркнули там.
РБК направил запрос в Министерство строительства и архитектуры Республики Крым. В компании ООО «Индустрия развития» на вопрос о задержании не ответили и положили трубку.",6
"Редакция РБК Приморье подводит итоги декабря. Мы следим за главными событиями, тенденциями и процессами на востоке страны. Рассказываем о самом интересном и важном за последний месяц.
Фото: РБК Приморье
Стоп-слово для строительной реформы
Строительную реформу в Приморье поставили на паузу. Спорный законопроект, который забирает у муниципалитетов такие важные полномочия, как право распоряжаться землей, регулировать градостроительную деятельность и отдает их в руки краевых властей, был отозван губернатором. Официально – на доработку. Якобы стоп-слово знал такой чисто церемониальный орган, как Совет муниципальных образований Приморского края, который направил свежепривезенному из Москвы министру строительства Олегу Гурьеву письмо с отрицательным отзывом на законопроект. В нем также был красочно описан провал прошлых подобных «строительных переделов» в крае. Здесь действительно есть что вспомнить, но мы не будем, нам всем еще к Новому году готовиться…
Видео: РБК Приморье
Закон был действительно сыроват, но это не помешало попытаться протащить его через краевое Заксобрание в максимально сжатые сроки. Учитывая, что для реформы предусмотрен длительный переходный период, время уже поджимает. У региональных властей на носу реновация, президентские спортивные стройки, а там и город-спутник подоспеет. При этом строительных мощностей и рабочих в крае хватает впритык, а объемы отрасли постоянно растут. Поэтому привлечение в регион федеральных застройщиков видится вполне логичным шагом. А крупные игроки хотят понятных правил, систему одного окна ну и, конечно же, клиентов, которым жжет руки льготная ипотека. Пока в Приморье есть только один пункт из трех, а два оставшихся без нового закона не получишь. Но, как мы и говорили, противодействие местных элит будет продолжаться. Впереди нас ждет еще не одна часть Марлезонского балета.
Экспорт поставили на «ручник»
«Самая дружественная среди недружественных» «удружила». Южная Корея объявила, что уже с середины января вводит новые экспортные санкции в отношении России и Белоруссии. Среди почти семи сотен типов товаров, запрещенных для ввоза: тяжелая строительная техника, аккумуляторы, станки и что самое неприятное – все автомобили с объемом двигателя больше двух литров. Не то чтобы «корейцы» были в фаворе на Дальнем Востоке, но их везли, и такие авто стабильно занимали вторую позицию в списках импортируемых иномарок у местных таможенников. Да и автомобильный паром Владивосток – Тонхэ ходит в Россию с полной загрузкой машиномест. Не даром корейцы организовали вторую линию в Сокчо и уже поговаривали о третьей. Но теперь единственное прямое транспортное сообщение с Южной Кореей может оказаться под угрозой. А это значит, что будет перекрыт один из каналов параллельного импорта «японок», поэтому и без того подросшие цены на них могут подскочить еще выше.
Два города юности
Под конец года мэрия Владивостока сорвала имиджевый джекпот. Город смог победить в конкурсе на звание «Молодежной столицы России». После драматичного и бурного финала народного онлайн-голосования, жюри приняло соломоново решение, разделив почетный статус между российской и дальневосточной столицами. Хотя Первопрестольная могла бы и отступить – ей не впервой терять столичный статус, а вот Владивосток пока его только забирал. Тем более что Москва всего неделей ранее получили звание «Столица детского туризма». Но получилось, как получилось. В любом случае, в новом году победителей конкурса обещают осыпать фестивалями, форумами, именитыми спикерами и прочими активностями и артобъектами, хотя никакой конкретики, а уже тем более в рублях, не приводится. Но, судя по воодушевлению профильных работников мэрии, из городского бюджета молодежная политика Владивостока таких средств в ближайшие годы бы не получила.",6
"В Татарстане хотят построить новую особую экономическую зону (ОЭЗ) «Зеленая долина». Ее планируют разместить на территории Азнакаевского, Альметьевского, Заинского и Нижнекамского районов
В Татарстане планируют построить новую особую экономическую   зону (ОЭЗ) «Зеленая долина», сообщило «Реальное время» со ссылкой на Комитет РТ по охране объектов культурного наследия. ОЭЗ хотят  разместить на территории Азнакаевского, Альметьевского, Заинского и Нижнекамского районов. Общая площадь составляет порядка 226,7 га.
ОЭЗ «Зеленая долина» займет 123 га в Нижнекамском районе. Четыре участка площадью 41,3 га располагаются в Азнакаевском районе, два участка в 16,5 га – в Заинском и пять участков на 45,9 га – в Альметьевском районе.
Эксперты комитета выявили 4 археологических объекта в Альметьевском районе, в Заинском районе располагаются 2 объекта культурного наследия. Строительные работы их не затронут.
На планируемом участке для строительства в Нижнекамском районе расположены крупные лесные массивы, степи, луга и пруды. В Азнакаевском районе территории будущей экономической зоны находятся на северной и южной окраинах поселка Актюбинский. Три участка — на НГДУ «Азнакаевскнефть» №3, еще один — на юго-западе Актюбинского.
Проект получил положительное заключение на проведение земляных, строительных, мелиоративных, хозяйственных работ и работ по использованию лесов.
В Татарстане работают две особых экономических зоны. ОЭЗ «Алабуга» была создана первой и располагается в Елабужском районе, занимая площадь 3,9 тыс. га. ОЭЗ «Иннополис» площадью 311 га расположена в Верхнеуслонском и Лаишевском районах
Подпишись на Telegram РБК Татарстан
Программа развития РБК Pro
Освойте 52 навыка за год
Программа развития — удобный инструмент непрерывного обучения новым навыкам для успешной карьеры
Какие неочевидные причины заставляют вас прокрастинировать
Хорошие связи: на какие стили можно разложить нетворкинг
Руководитель, от которого не уходят: как заслужить лояльность подчиненных
Если вы устали, дауншифтинг — не выход. Как сохранить карьеру
Как запоминать по 30 страниц — советы шведского Гранд-мастера памяти
9 способов сделать встречи продуктивнее — от простых до радикальных",6
"В отремонтированном здании будет открыт инклюзивный центр для детей с особенностями развития
Открыть центр планируется осенью 2024 года (Фото: https://ttis.ru/)
Тюменский застройщик за 90 млн руб. реконструирует здание бывшего пансионата им. Оловянникова на ул. Барнаульской. Там планируется открыть единственный в регионе инклюзивный центр для детей с особенностями развития. Об этом РБК Тюмень рассказали в группе компаний «ТИС», реализующей проект.
Застройщик реализует проект на собственные средства. При этом отмечается, что сумма на реализацию объекта может увеличиться, так как капитальный ремонт еще ведется. Уже сейчас полностью заменена крыша, установлены окна и лестницы, построена лифтовая шахта.
Открыть центр планируется осенью 2024 г. В нем дети и их родители смогут получать услуги прикладного анализа поведения, нейропсихологической коррекции и канистерапии — реабилитации с привлечением собак. Также в центре будут работать преподаватели по рисованию, танцам и музыке и откроется бассейн.
«Бассейн размером 6 на 3,5 м послужит местом для реализации методики абилитации. Планируется привлечение специалистов из Москвы и Санкт-Петербурга, в данный момент идут переговоры о возможном сотрудничестве и консультации по различным методикам. После реставрации здание прежнего пансионата может стать одним из лучших инклюзивных семейных центров в России», — рассказали в ГК «ТИС».
Фото: https://ttis.ru/
Андрей Мошкин, специалист по работе с поведенческими заболеваниями, рассказал РБК Тюмень, что в абилитационном центре планируется объединить лучших специалистов, которые работают с детьми с ментальными нарушениями и опорно-двигательным аппаратом.
Центр был внесен в реестр инвестиционных проектов Тюменской области. Ранее мы сообщали, что в 2023 г. в него были включены 360 проектов, а объем инвестиций составил 36,5 млрд руб.",6
"Фото: Проект третьего моста через Каму (Фото: министерство строительство Пермского края)
ФАУ «Главное управление государственной экспертизы» выдало положительное заключение на проектную документацию и результаты инженерных изысканий по объекту «Мостовой переход через Каму с подходами». Документ выдан КГБУ «Управление автомобильных дорог и транспорта Пермского края» 27 декабря. Известно, что проектированием строительства объекта занимался ООО «Гео-Проект» из Санкт-Петербурга.

По данным издания Business Class, реализовать проект третьего моста в Перми, стоимость которого оценивается в 65,5 млрд рублей, планируется через заключение концессионного соглашения в 2024 году. Привлечение частных инвестиций означает, что проезд по мосту станет платным.
В ноябре 2023 года РБК Пермь сообщал о том, что власти Прикамья выкупают 17 участков для строительства третьего моста. Они расположены на улицах Окулова, Ленина, Подгорной, Петропавловской, Дзержинского, в районе Решетниковского спуска.

Отметим, проект строительства нового моста предусматривает, что на левом берегу он будет выходить через развязку на ул. Окулова в районе улиц Дзержинского и Хохрякова. На правом берегу подходы к нему начнутся от развязки на пересечении ул. Докучаева, дороги Дружбы, ул. Спешилова и ул. Якутской. Планируется также провести реконструкцию дорожного кольца в Сосновом бору.

Ранее РБК Пермь также сообщал, что на третий мост в Прикамье планируют выделять порядка 1 млрд руб. ежегодно. Строительство третьего моста через Каму может начаться в 2024 году. Об этом сказал губернатор Пермского края Дмитрий Махонин в рамках своего прямого эфира. Также озвучивалось, что ввести мост в эксплуатацию намерены в 2027-м. При этом срок завершения строительства, указанный в Адресной инвестпрограмме — до 2030 года.",6
"Реализация проекта оценивается в 32,2 млрд рублей
Об этом заявили в информационном центре правительства Тюменской области (Фото: Денис Моргунов / РИА URA.RU)
Проектировщиком межвузовского кампуса в Тюмени выступит московская компания «Параметрика». Об этом сообщили в информационном центре правительства Тюменской области.
Она совместно с творческим производственным объединением (ТПО) «Резерв» начнет разработку проектной документации в 2024 г. Главным архитектором нового объекта выступит Владимир Плоткин, он занимает аналогичную должность в ТПО «Резерв». Его проекты были представлены на международных выставках в Лондоне, Берлине и Венеции. Кроме того, компания «Резерв» приняла участие в реконструкции парка «Зарядье» в Москве, а также разрабатывала проекты для компаний «Аэрофлот» и для строительства китайского бизнес-центра «Парк Хуамин».
«Подготовлена концепция для последующего проектирования кампуса, определены параметры и площадь зданий, выделены три ключевые специализации: безопасность живых систем, технологический инжиниринг, энергетическая безопасность», — отметил Даниил Павлович, начальник управления развития образовательной среды департамента образования и науки Тюменской области.
По данным платформы audit-it, ООО «ТПО «Резерв» в 2022 г. получила выручку в размере 266 млн руб., что на 20,1 млн руб., или на 7%, меньше, чем годом ранее. Прибыль в 2022 г. составила 766 тыс. руб., что на 21,8% меньше, чем в 2021 г.
Ранее мы сообщали, что межвузовский кампус построят к концу 2028 г. Стоимость проекта оценивается в 32,2 млрд руб. 52% из софинансирования проекта составят средства из федерального бюджета — это 17 млрд руб. Согласно представленным рендерам, на территории кампуса будут расположены несколько корпусов, колесо обозрения, канатная дорога и причал с яхтами на озере Круглое.
 ",6
